# manifest_id	toefl-2026-audio-manifest
# manifest_version	2026-08-09.v1
# snapshot_date	2026-08-09
# official_registry	toefl-ibt-2026@2026-08-09.v2
# source_fingerprint	50b3b8d7dd04826cf625052e7910b844c305894d43b2eae5fda01f881d3d512d
# audio_fingerprint	dab2fdb8340d2dc72df4d70923985bdfd876174a922d646a3795bb39a5619842
# editorial_inventory	toefl-2026-editorial-inventory@2026-08-09.v1
# ffprobe_version	8.1.1
# source_scope	src/data/mocks/toefl-set-{1..20}.ts + public/audio/toefl/set-{1..20}/*.mp3
# source_asset_id_policy	blank_means_original_root_asset
# transcript_policy	canonical_blank_until_T07; candidate_ref_and_hash_preserve_source
asset_id	source_asset_id	asset_version	set_id	part	task_rule	task_type	stimulus_id	section_id	item_id	linked_item_ids	source_file	source_field	public_url	path	sha256	bytes	duration_ms	codec	sample_rate_hz	channels	channel_layout	bitrate_bps	loudness_lufs	true_peak_db	canonical_transcript	canonical_transcript_status	transcript_candidate_ref	transcript_candidate_sha256	transcript_candidate_chars	transcript_candidate_words	asr_transcript	asr_status	wer_or_diff	voice_ids	voice_roles	generator	model	settings	license_and_provenance	editorial_state	validation_status	technical_status	linguistic_status	human_status	reuse_class	reuse_status	reviewed_at	reviewer
asset:toefl:set-11:part-5:listen-choose-1		legacy_unversioned	set-11	5	L-001	Listen and Choose a Response	stimulus:t11-l-cr1:audio	section:set-11:part-5	item:t11-l-cr1	item:t11-l-cr1	src/data/mocks/toefl-set-11.ts	question.audioUrl	/audio/toefl/set-11/listen-choose-1.mp3	public/audio/toefl/set-11/listen-choose-1.mp3	d024b75907d7b81be0f54276541b32c307a6f5a821aa24ec7c584c5e3b8686ca	27629	3380	mp3	44100	1	mono	64000				missing_source_pending_T07						not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-11:part-5:listen-choose-2		legacy_unversioned	set-11	5	L-001	Listen and Choose a Response	stimulus:t11-l-cr2:audio	section:set-11:part-5	item:t11-l-cr2	item:t11-l-cr2	src/data/mocks/toefl-set-11.ts	question.audioUrl	/audio/toefl/set-11/listen-choose-2.mp3	public/audio/toefl/set-11/listen-choose-2.mp3	431cc5e074fc2d60a63589cef89c09bcf9c1baaf62b567368e51def1d7566ad3	21150	2580	mp3	44100	1	mono	64000				missing_source_pending_T07						not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-11:part-5:listen-choose-3		legacy_unversioned	set-11	5	L-001	Listen and Choose a Response	stimulus:t11-l-cr3:audio	section:set-11:part-5	item:t11-l-cr3	item:t11-l-cr3	src/data/mocks/toefl-set-11.ts	question.audioUrl	/audio/toefl/set-11/listen-choose-3.mp3	public/audio/toefl/set-11/listen-choose-3.mp3	d1af116ba6231323f73ae1185d5bd4a7084663848563029209868d155ccd5ae0	18643	2260	mp3	44100	1	mono	64000				missing_source_pending_T07						not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-11:part-5:listen-choose-4		legacy_unversioned	set-11	5	L-001	Listen and Choose a Response	stimulus:t11-l-cr4:audio	section:set-11:part-5	item:t11-l-cr4	item:t11-l-cr4	src/data/mocks/toefl-set-11.ts	question.audioUrl	/audio/toefl/set-11/listen-choose-4.mp3	public/audio/toefl/set-11/listen-choose-4.mp3	49eabad19b174ce163267890130d51492412517f50a4a9edeb2a53f624ef61f5	25121	3060	mp3	44100	1	mono	64000				missing_source_pending_T07						not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-11:part-5:listen-choose-5		legacy_unversioned	set-11	5	L-001	Listen and Choose a Response	stimulus:t11-l-cr5:audio	section:set-11:part-5	item:t11-l-cr5	item:t11-l-cr5	src/data/mocks/toefl-set-11.ts	question.audioUrl	/audio/toefl/set-11/listen-choose-5.mp3	public/audio/toefl/set-11/listen-choose-5.mp3	e3492c7c5da9b763d81980f650ac98b7be2d5c1f8e7e550bbd0f748ed86c9a80	18016	2180	mp3	44100	1	mono	64000				missing_source_pending_T07						not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-11:part-6:conversation		legacy_unversioned	set-11	6	L-002	Listen to a Conversation	stimulus:set-11:part-6:audio	section:set-11:part-6		item:t11-l-cv1;item:t11-l-cv2;item:t11-l-cv3;item:t11-l-cv4	src/data/mocks/toefl-set-11.ts	section.audioUrl	/audio/toefl/set-11/conversation.mp3	public/audio/toefl/set-11/conversation.mp3	317b31aadf9154f869965a1aa08284af4eff7971d0ba4810ce21493b309aafe5	465232	58080	mp3	44100	1	mono	64000				not_adjudicated_pending_T07	section:set-11:part-6.transcript	90a2051a654c8befa4f5f0540143e8824831ccbe068e88f34c7196271fcc13b5	1035	179		not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-11:part-7:announcement		legacy_unversioned	set-11	7	L-003	Listen to an Announcement	stimulus:set-11:part-7:audio	section:set-11:part-7		item:t11-l-an1;item:t11-l-an2;item:t11-l-an3	src/data/mocks/toefl-set-11.ts	section.audioUrl	/audio/toefl/set-11/announcement.mp3	public/audio/toefl/set-11/announcement.mp3	236eb9100fd2bbb72335b6efd2e251f9fc2ab09de0904ab4a74280bf688ed4cd	446842	55780	mp3	44100	1	mono	64000				not_adjudicated_pending_T07	section:set-11:part-7.transcript	fc484a3ddbaf8cf6f4740917ed7820cd07e62c5842a3ecdc6553a22ae007433b	907	149		not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-11:part-8:academic-talk		legacy_unversioned	set-11	8	L-004	Listen to an Academic Talk	stimulus:set-11:part-8:audio	section:set-11:part-8		item:t11-l-at1;item:t11-l-at2;item:t11-l-at3;item:t11-l-at4;item:t11-l-at5	src/data/mocks/toefl-set-11.ts	section.audioUrl	/audio/toefl/set-11/academic-talk.mp3	public/audio/toefl/set-11/academic-talk.mp3	061ad8dab8e64388d86376b65b5458071d5725beb6dc185f802ff6dcf25be52a	1038254	129700	mp3	44100	1	mono	64000				not_adjudicated_pending_T07	section:set-11:part-8.transcript	3bf21c1f71a01fb11f5ecd2478fabdb4dfaf2e38a6764ea421c4dbed79ae7f02	1779	294		not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-11:part-12:repeat-1		legacy_unversioned	set-11	12	S-001	Listen and Repeat	stimulus:t11-s-rp1:audio	section:set-11:part-12	item:t11-s-rp1	item:t11-s-rp1	src/data/mocks/toefl-set-11.ts	question.audioUrl	/audio/toefl/set-11/repeat-1.mp3	public/audio/toefl/set-11/repeat-1.mp3	5eb266064421294446db828706a776b2eac373fbbed0bdbc4817c003b6a4168a	16762	2020	mp3	44100	1	mono	64000				not_adjudicated_pending_T07	object:t11-s-rp1.targetSentence	362d3cc936c631eeaf1ec8bc6fe83b84a506298e137d1232d9a168a8e4e83727	25	5		not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-11:part-12:repeat-2		legacy_unversioned	set-11	12	S-001	Listen and Repeat	stimulus:t11-s-rp2:audio	section:set-11:part-12	item:t11-s-rp2	item:t11-s-rp2	src/data/mocks/toefl-set-11.ts	question.audioUrl	/audio/toefl/set-11/repeat-2.mp3	public/audio/toefl/set-11/repeat-2.mp3	2da979f5d66f223bc46a61fbf81a5565e4c3fc550dd30e57e9d9ca25aaed9dfa	23867	2901	mp3	44100	1	mono	64000				not_adjudicated_pending_T07	object:t11-s-rp2.targetSentence	6b1ebdb685887721fe1693eb10c387d02654d3d072a92f16c271c047651f558d	41	7		not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-11:part-12:repeat-3		legacy_unversioned	set-11	12	S-001	Listen and Repeat	stimulus:t11-s-rp3:audio	section:set-11:part-12	item:t11-s-rp3	item:t11-s-rp3	src/data/mocks/toefl-set-11.ts	question.audioUrl	/audio/toefl/set-11/repeat-3.mp3	public/audio/toefl/set-11/repeat-3.mp3	e07f91a0fe3176b58a1c3e56e6a083fb530fc7e9d03d4deb71615dbfcb8259a4	28256	3460	mp3	44100	1	mono	64000				not_adjudicated_pending_T07	object:t11-s-rp3.targetSentence	0c187c6ea47cb350639bb9462fdf4863f244a593b129ac96e4a26319d85e1682	55	10		not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-11:part-12:repeat-4		legacy_unversioned	set-11	12	S-001	Listen and Repeat	stimulus:t11-s-rp4:audio	section:set-11:part-12	item:t11-s-rp4	item:t11-s-rp4	src/data/mocks/toefl-set-11.ts	question.audioUrl	/audio/toefl/set-11/repeat-4.mp3	public/audio/toefl/set-11/repeat-4.mp3	5c1a61412e3ebffb0146051b6a7667e28baa6cc529a8f2764f89d35dc7d67e39	39750	4900	mp3	44100	1	mono	64000				not_adjudicated_pending_T07	object:t11-s-rp4.targetSentence	6fd0d78c08b1cc10737714529f538247a8f7a7ae33a0dd713c1b8221fc33cbca	70	12		not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-11:part-12:repeat-5		legacy_unversioned	set-11	12	S-001	Listen and Repeat	stimulus:t11-s-rp5:audio	section:set-11:part-12	item:t11-s-rp5	item:t11-s-rp5	src/data/mocks/toefl-set-11.ts	question.audioUrl	/audio/toefl/set-11/repeat-5.mp3	public/audio/toefl/set-11/repeat-5.mp3	a6fac6103513dc19a51195d4034fa5a18761157fa03066494596e5a1b2e382ed	41004	5060	mp3	44100	1	mono	64000				not_adjudicated_pending_T07	object:t11-s-rp5.targetSentence	601b9d321b10a7f9362abe3507f254abb09c128f8edc43c0fba3d61b09b5a4ed	90	15		not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-12:part-5:listen-choose-1		legacy_unversioned	set-12	5	L-001	Listen and Choose a Response	stimulus:t12-l-cr1:audio	section:set-12:part-5	item:t12-l-cr1	item:t12-l-cr1	src/data/mocks/toefl-set-12.ts	question.audioUrl	/audio/toefl/set-12/listen-choose-1.mp3	public/audio/toefl/set-12/listen-choose-1.mp3	0871ca4770bb6fad0eced1adf2d2c1bef72c4614ee5376c5a09b7a279ba102ac	27002	3300	mp3	44100	1	mono	64000				missing_source_pending_T07						not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-12:part-5:listen-choose-2		legacy_unversioned	set-12	5	L-001	Listen and Choose a Response	stimulus:t12-l-cr2:audio	section:set-12:part-5	item:t12-l-cr2	item:t12-l-cr2	src/data/mocks/toefl-set-12.ts	question.audioUrl	/audio/toefl/set-12/listen-choose-2.mp3	public/audio/toefl/set-12/listen-choose-2.mp3	a4dd73e28ebf84acec03cff38274735d64d2994a0d7ba490960667f3e8b02cce	28883	3540	mp3	44100	1	mono	64000				missing_source_pending_T07						not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-12:part-5:listen-choose-3		legacy_unversioned	set-12	5	L-001	Listen and Choose a Response	stimulus:t12-l-cr3:audio	section:set-12:part-5	item:t12-l-cr3	item:t12-l-cr3	src/data/mocks/toefl-set-12.ts	question.audioUrl	/audio/toefl/set-12/listen-choose-3.mp3	public/audio/toefl/set-12/listen-choose-3.mp3	02b60c58d01b4d371a888f56e1e132d2bddb656b3608aacde7e57c73e8ac2782	19897	2420	mp3	44100	1	mono	64000				missing_source_pending_T07						not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-12:part-5:listen-choose-4		legacy_unversioned	set-12	5	L-001	Listen and Choose a Response	stimulus:t12-l-cr4:audio	section:set-12:part-5	item:t12-l-cr4	item:t12-l-cr4	src/data/mocks/toefl-set-12.ts	question.audioUrl	/audio/toefl/set-12/listen-choose-4.mp3	public/audio/toefl/set-12/listen-choose-4.mp3	4b04e1f6bf29872a33fa36e0511e02893a956d0c779115b17046eb07128b08c1	51244	6340	mp3	44100	1	mono	64000				missing_source_pending_T07						not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-12:part-5:listen-choose-5		legacy_unversioned	set-12	5	L-001	Listen and Choose a Response	stimulus:t12-l-cr5:audio	section:set-12:part-5	item:t12-l-cr5	item:t12-l-cr5	src/data/mocks/toefl-set-12.ts	question.audioUrl	/audio/toefl/set-12/listen-choose-5.mp3	public/audio/toefl/set-12/listen-choose-5.mp3	58545fb0e38b50101d9583a7f17185bdf9e6263db9a0b25631ceafa4696165bb	25121	3060	mp3	44100	1	mono	64000				missing_source_pending_T07						not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-12:part-6:conversation		legacy_unversioned	set-12	6	L-002	Listen to a Conversation	stimulus:set-12:part-6:audio	section:set-12:part-6		item:t12-l-cv1;item:t12-l-cv2;item:t12-l-cv3;item:t12-l-cv4	src/data/mocks/toefl-set-12.ts	section.audioUrl	/audio/toefl/set-12/conversation.mp3	public/audio/toefl/set-12/conversation.mp3	b59a7aa8d077f0dcc48ebc3fbb3c3280e198b19ccca1e7c5c2a1638ef68802a7	582052	72680	mp3	44100	1	mono	64000				not_adjudicated_pending_T07	section:set-12:part-6.transcript	c99535285a44083fd0befac3fa175b17799e1d987effaa15a348a91962348ce9	1305	227		not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-12:part-7:announcement		legacy_unversioned	set-12	7	L-003	Listen to an Announcement	stimulus:set-12:part-7:audio	section:set-12:part-7		item:t12-l-an1;item:t12-l-an2;item:t12-l-an3	src/data/mocks/toefl-set-12.ts	section.audioUrl	/audio/toefl/set-12/announcement.mp3	public/audio/toefl/set-12/announcement.mp3	83c80ea57eb026669eda1044230c29404bd5235bb2dcce28caa2edf4387298ed	392507	48981	mp3	44100	1	mono	64000				not_adjudicated_pending_T07	section:set-12:part-7.transcript	30314e6d8ba99dff2a3a85ff9117aa5d6afc8566bf22e4dde066537449364921	836	148		not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-12:part-8:academic-talk		legacy_unversioned	set-12	8	L-004	Listen to an Academic Talk	stimulus:set-12:part-8:audio	section:set-12:part-8		item:t12-l-at1;item:t12-l-at2;item:t12-l-at3;item:t12-l-at4;item:t12-l-at5	src/data/mocks/toefl-set-12.ts	section.audioUrl	/audio/toefl/set-12/academic-talk.mp3	public/audio/toefl/set-12/academic-talk.mp3	b38ab72fd5d76c2245945fcb9d68f0e6320c7bea02790eccb1b41fb8da41c5db	895521	111860	mp3	44100	1	mono	64000				not_adjudicated_pending_T07	section:set-12:part-8.transcript	60b43442a74223c922d4aeab765de8b6bb8f2a3eeb3fff9020f0678396c988d2	1762	311		not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-12:part-12:repeat-1		legacy_unversioned	set-12	12	S-001	Listen and Repeat	stimulus:t12-s-rp1:audio	section:set-12:part-12	item:t12-s-rp1	item:t12-s-rp1	src/data/mocks/toefl-set-12.ts	question.audioUrl	/audio/toefl/set-12/repeat-1.mp3	public/audio/toefl/set-12/repeat-1.mp3	f57c7039b87e66381bdec2c310e6a372471cfba398a43ff640a42d5c734a8a8b	14254	1700	mp3	44100	1	mono	64000				not_adjudicated_pending_T07	object:t12-s-rp1.targetSentence	5ff8f2e86be05a5895c7a3ba3d33c2a9fcfdf1050aefd4be4619cb1c03fdf253	19	4		not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-12:part-12:repeat-2		legacy_unversioned	set-12	12	S-001	Listen and Repeat	stimulus:t12-s-rp2:audio	section:set-12:part-12	item:t12-s-rp2	item:t12-s-rp2	src/data/mocks/toefl-set-12.ts	question.audioUrl	/audio/toefl/set-12/repeat-2.mp3	public/audio/toefl/set-12/repeat-2.mp3	844b33a8760462ece0515d9db86f99306a2701caacfcafcd7e9bec30607ca48b	25121	3060	mp3	44100	1	mono	64000				not_adjudicated_pending_T07	object:t12-s-rp2.targetSentence	4c76f57a59d4063e39ee0226a4cc5c9260e97a1def9bce6e830674984b22a5be	45	9		not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-12:part-12:repeat-3		legacy_unversioned	set-12	12	S-001	Listen and Repeat	stimulus:t12-s-rp3:audio	section:set-12:part-12	item:t12-s-rp3	item:t12-s-rp3	src/data/mocks/toefl-set-12.ts	question.audioUrl	/audio/toefl/set-12/repeat-3.mp3	public/audio/toefl/set-12/repeat-3.mp3	863b8ac50c07df4446c7a0cfca542ab802cd3ae5a29ccccac7b2c1572bfeb3dc	30137	3700	mp3	44100	1	mono	64000				not_adjudicated_pending_T07	object:t12-s-rp3.targetSentence	e4f60a47fa784039f344a3f5f6b04e9e4c08eb450e1f3aee5fb00027086ab6b7	59	11		not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-12:part-12:repeat-4		legacy_unversioned	set-12	12	S-001	Listen and Repeat	stimulus:t12-s-rp4:audio	section:set-12:part-12	item:t12-s-rp4	item:t12-s-rp4	src/data/mocks/toefl-set-12.ts	question.audioUrl	/audio/toefl/set-12/repeat-4.mp3	public/audio/toefl/set-12/repeat-4.mp3	1e883ad26563517d19e08a3f56e1f42db02a5cdc9323d4b5a0bb732d8813dc30	37242	4580	mp3	44100	1	mono	64000				not_adjudicated_pending_T07	object:t12-s-rp4.targetSentence	bb88c602e6e419788da025a6c94135859ab3f64dd01a3bab38bb5841f48e130d	75	13		not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-12:part-12:repeat-5		legacy_unversioned	set-12	12	S-001	Listen and Repeat	stimulus:t12-s-rp5:audio	section:set-12:part-12	item:t12-s-rp5	item:t12-s-rp5	src/data/mocks/toefl-set-12.ts	question.audioUrl	/audio/toefl/set-12/repeat-5.mp3	public/audio/toefl/set-12/repeat-5.mp3	2518bffec4312f0f50692daf44247f935cc48a71448c8c68b07ef169ca600945	45601	5620	mp3	44100	1	mono	64000				not_adjudicated_pending_T07	object:t12-s-rp5.targetSentence	8d7bbbe373d3b400cc02ab84ef0a6ff85e08a295fedc20039e63830608717dae	96	15		not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-13:part-5:listen-choose-1		legacy_unversioned	set-13	5	L-001	Listen and Choose a Response	stimulus:t13-l-cr1:audio	section:set-13:part-5	item:t13-l-cr1	item:t13-l-cr1	src/data/mocks/toefl-set-13.ts	question.audioUrl	/audio/toefl/set-13/listen-choose-1.mp3	public/audio/toefl/set-13/listen-choose-1.mp3	a38e1b1dbe6bb93afc72fa9439d62cef51624bb79864d4b0cadff4b5344befe0	32644	4020	mp3	44100	1	mono	64000				missing_source_pending_T07						not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-13:part-5:listen-choose-2		legacy_unversioned	set-13	5	L-001	Listen and Choose a Response	stimulus:t13-l-cr2:audio	section:set-13:part-5	item:t13-l-cr2	item:t13-l-cr2	src/data/mocks/toefl-set-13.ts	question.audioUrl	/audio/toefl/set-13/listen-choose-2.mp3	public/audio/toefl/set-13/listen-choose-2.mp3	f053d3c6f7244e6e1a4b9a2ef5c591d2952295d83fcac1f16ce9dfe4023ca920	26375	3220	mp3	44100	1	mono	64000				missing_source_pending_T07						not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-13:part-5:listen-choose-3		legacy_unversioned	set-13	5	L-001	Listen and Choose a Response	stimulus:t13-l-cr3:audio	section:set-13:part-5	item:t13-l-cr3	item:t13-l-cr3	src/data/mocks/toefl-set-13.ts	question.audioUrl	/audio/toefl/set-13/listen-choose-3.mp3	public/audio/toefl/set-13/listen-choose-3.mp3	b034415f61de5bd64a4e46849b84616245b3ca23207e676a1204741b45ca7098	37242	4580	mp3	44100	1	mono	64000				missing_source_pending_T07						not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-13:part-5:listen-choose-4		legacy_unversioned	set-13	5	L-001	Listen and Choose a Response	stimulus:t13-l-cr4:audio	section:set-13:part-5	item:t13-l-cr4	item:t13-l-cr4	src/data/mocks/toefl-set-13.ts	question.audioUrl	/audio/toefl/set-13/listen-choose-4.mp3	public/audio/toefl/set-13/listen-choose-4.mp3	23a2f8b7c4e34cbed44934e9d9a92a2ab21b7ff569d9e4816d1235ba5fdbdf86	23867	2901	mp3	44100	1	mono	64000				missing_source_pending_T07						not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-13:part-5:listen-choose-5		legacy_unversioned	set-13	5	L-001	Listen and Choose a Response	stimulus:t13-l-cr5:audio	section:set-13:part-5	item:t13-l-cr5	item:t13-l-cr5	src/data/mocks/toefl-set-13.ts	question.audioUrl	/audio/toefl/set-13/listen-choose-5.mp3	public/audio/toefl/set-13/listen-choose-5.mp3	dc6078650a96a460c32feba79d6247e1b9ceec1e5997ff18b5c373cd79b7cce0	32017	3940	mp3	44100	1	mono	64000				missing_source_pending_T07						not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-13:part-6:conversation		legacy_unversioned	set-13	6	L-002	Listen to a Conversation	stimulus:set-13:part-6:audio	section:set-13:part-6		item:t13-l-cv1;item:t13-l-cv2;item:t13-l-cv3;item:t13-l-cv4	src/data/mocks/toefl-set-13.ts	section.audioUrl	/audio/toefl/set-13/conversation.mp3	public/audio/toefl/set-13/conversation.mp3	a04242582e31a91309e976d6d270fa2e4bb7e91a1c7491b2ae205e9e1f2bb987	474845	59280	mp3	44100	1	mono	64000				not_adjudicated_pending_T07	section:set-13:part-6.transcript	f4741748602f8d61a82e1fc6d4080936202a4a9f4b1a72297099be3eef9a716b	1045	188		not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
asset:toefl:set-13:part-7:announcement		legacy_unversioned	set-13	7	L-003	Listen to an Announcement	stimulus:set-13:part-7:audio	section:set-13:part-7		item:t13-l-an1;item:t13-l-an2;item:t13-l-an3	src/data/mocks/toefl-set-13.ts	section.audioUrl	/audio/toefl/set-13/announcement.mp3	public/audio/toefl/set-13/announcement.mp3	adc4cfb09db0a81d1411080eb36b6214f64ed8df6814e4bad294d13089bfcb12	354055	44180	mp3	44100	1	mono	64000				not_adjudicated_pending_T07	section:set-13:part-7.transcript	fe7adb433a6f667403e654c22d426052b5aea2c0018c6f670e9f749b902d75b7	734	127		not_run_pending_T07		not_recorded	not_recorded	not_recorded	not_recorded	not_recorded	not_recorded_pending_rights_review	draft	legacy_unverified	inventoried_pending_T06	pending_T07	not_reviewed_pending_T08		pending_T06_T07_T08		not_assigned
