# audit_id	toefl-2026-audio-linguistic-audit
# audit_version	2026-08-09.v1
# source_manifest	docs/toefl-2026-audio-manifest-2026-08-09.tsv
# source_manifest_sha256	4982abc724898d1b85b60f9605e981c25abcd390839ca9c80630a8c6b37d9913
# technical_audit	docs/toefl-2026-audio-technical-audit-2026-08-09.tsv
# technical_audit_sha256	21c15c0f8eaa63b17ab5d17f74e9aa8678da51ca00624bae6887ab922419653f
# source_fingerprint	50b3b8d7dd04826cf625052e7910b844c305894d43b2eae5fda01f881d3d512d
# audio_fingerprint	dab2fdb8340d2dc72df4d70923985bdfd876174a922d646a3795bb39a5619842
# asr_engine	openai-whisper
# asr_release	20250625
# asr_model	small
# asr_model_sha256	9ecf779972d90ba49c06d968637d720dd632c55bbf19d441fb42bf17a411e794
# asr_settings	language=en;task=transcribe;device=cpu;fp16=false;temperature=0;beam_size=5;condition_on_previous_text=false;word_timestamps=false;threads=4
# normalization	Whisper_EnglishTextNormalizer_plus_source_speaker_label_removal
# asr_output_fingerprint	11e9a1bbc787c8b434b15958969e81f71325a231c10df82957d44d4e1df79c0e
# asr_transcript_fingerprint	ff7a24687edbbccd7b26da98bbc00ffc36bd5a33026bbae69628955af8fc6242
# canonical_contract	ASR_is_detector_only_all_canonical_transcripts_pending_human_T08
# release_contract	all_assets_blocked_not_validated
asset_id	set_id	part	task_rule	task_type	path	audio_sha256	technical_status	source_candidate_kind	source_candidate_ref	source_candidate_sha256	source_candidate_text	asr_model	asr_model_release	asr_language	asr_transcript	asr_transcript_sha256	source_normalized_sha256	asr_normalized_sha256	reference_words	asr_words	gross_wpm_descriptive	wer	substitutions	deletions	insertions	diff_summary	avg_logprob	min_segment_logprob	max_no_speech_prob	max_compression_ratio	asr_confidence_status	critical_diff_status	novel_repetition_status	spoken_length_status	linguistic_near_duplicate_status	voice_role_status	accent_status	pronunciation_status	linked_question_ids	question_key_consistency_status	manual_exchange_finding_ids	reconciliation_status	canonical_transcript	canonical_transcript_status	stressed_syllable_status	linguistic_status	human_queue_reasons	human_queue_priority	human_queue_owner	human_review_scope	technical_reuse_class	linguistic_reuse_candidate	overall_reuse_status	release_status	reviewed_at	reviewer
asset:toefl:set-15:part-8:academic-talk	set-15	8	L-004	Listen to an Academic Talk	public/audio/toefl/set-15/academic-talk.mp3	52c0369abd38c2b0179481c6081b3afb034dcfbb407c347f16b4aec7eb0c7f73	fail_actionable	section.transcript	section:set-15:part-8.transcript	9a724e111cd59dae52f57f6d0e7a2ffc338d2817d105e3518431cdafa5385529	PROFESSOR: Today I want to discuss a concept that transformed our understanding of the ocean: the deep-sea hydrothermal vent. Until the late nineteen-seventies, scientists believed that all life ultimately depended on sunlight. Plants capture sunlight through photosynthesis, animals eat plants, and so on up the food chain. The deep ocean floor, far below where any light penetrates, was assumed to be almost lifeless — a cold, dark desert.\n\nThen, in nineteen seventy-seven, scientists exploring the sea floor near the Galápagos Islands made a stunning discovery. Around cracks in the ocean floor, where superheated, mineral-rich water gushed out from beneath the Earth's crust, they found thriving communities of life: giant tube worms, clams, crabs, and more, packed densely in the darkness. This was a profound puzzle. With no sunlight, how could such an abundance of life exist?\n\nThe answer revolutionized biology. The base of this ecosystem is not plants but bacteria that perform what we call chemosynthesis. Instead of using sunlight, these bacteria draw energy from chemicals — particularly hydrogen sulfide — dissolved in the vent water. They convert this chemical energy into food, just as plants convert sunlight. Everything else in the vent community depends, directly or indirectly, on these chemosynthetic bacteria.\n\nWhy does this matter beyond the ocean floor? For one, it dramatically expanded our sense of where life can survive. If life can thrive on chemical energy in total darkness under crushing pressure, then perhaps life could exist in similarly extreme environments elsewhere — including on other worlds, such as beneath the icy surface of some of Jupiter's and Saturn's moons, where oceans may exist. The discovery of hydrothermal vents didn't just add a chapter to marine biology; it reshaped how scientists think about the very limits of life itself.	openai-whisper-small	20250625	en	Today I want to discuss a concept that transformed our understanding of the ocean, the deep sea hydrothermal vent. Until the late 1970s, scientists believed that all life ultimately depended on sunlight. Plants capture sunlight through photosynthesis, animals eat plants, and so on up the food chain. The deep ocean floor, far below where any light penetrates, was assumed to be almost lifeless, a cold, dark desert. Then, in 1977, scientists exploring the seafloor near the Galapagos Islands made a stunning discovery. Around cracks in the ocean floor, where superheated, mineral-rich water gushed out from beneath the Earth's crust, they found thriving communities of life. Giant tubeworms, clams, crabs, and more packed densely in the darkness. This was a profound puzzle. With no sunlight, how could such an abundance of life exist? The answer revolutionized biology. The base of this ecosystem is not plants, but bacteria that perform what we call chemosynthesis. Instead of using sunlight, these bacteria draw energy from chemicals, particularly hydrogen sulfide, dissolved in the vent water. They convert this chemical energy into food, just as plants convert sunlight. Everything else in the vent community depends, directly or indirectly, on these chemosynthetic bacteria. Why does this matter beyond the ocean floor? For one, it dramatically expanded our sense of where life can survive. If life can thrive on chemical energy in total darkness under crushing pressure, then perhaps life could exist in similarly extreme environments elsewhere, including on other worlds, such as beneath the icy surface of some of Jupiter's and Saturn's moons, where oceans may exist. The discovery of hydrothermal vents didn't just add a chapter to marine biology. It reshaped how scientists think about the very limits of life itself.	51f44ea7648511072960681893db2b7dc1970ea842afebfe025ff353b24b8ece	e9b5db725f87fdadd6c0d8c59f335bfc0fd4a004976d87ae237cdfbe12903fcb	5be5cc248bbd9d8ffb93b5404ac5abe9f812677ffa3f1747b06ea76f503db1d9	292	290	126.582	0.013699	2	2	0	D:sea | S:floor→seafloor | D:tube | S:worms→tubeworms	-0.105324	-0.146893	0.076844	1.588477	pass_model_signal	none_detected	none_detected	exceeds_extended_250_word_reference	none_detected_at_0.88	source_single_role_or_implicit_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t15-l-at1;t15-l-at2;t15-l-at3;t15-l-at4;t15-l-at5	source_contract_preserved_subject_to_T08	none	source_minor_diff_supported_pending_human		pending_human_adjudication_T08	not_applicable	queued_human_T08	LING-DIFF-001;TECH-T06-FAIL;LING-LEN-002	P1	T08	100_percent_required_T08_T15	B_technical_repair_candidate	C_linguistic_segment_or_reframe_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-15:part-12:repeat-1	set-15	12	S-001	Listen and Repeat	public/audio/toefl/set-15/repeat-1.mp3	2fc483e8629fa07e0b1bada5869a7f905571b0eff7caa449f7b8095280047a1e	fail_actionable	targetSentence	object:t15-s-rp1.targetSentence	73ab5ca1371240eadbcbabb47d13fc8977324ed299120f8f955fbebfd7cbde92	The game starts soon.	openai-whisper-small	20250625	en	The game starts soon.	73ab5ca1371240eadbcbabb47d13fc8977324ed299120f8f955fbebfd7cbde92	0b0a90cccb7ace8acd276872dad5cf8383f6c400799c0f294133a3e839f2fd7d	0b0a90cccb7ace8acd276872dad5cf8383f6c400799c0f294133a3e839f2fd7d	4	4	118.812	0	0	0	0	none	-0.466694	-0.466694	0.043105	0.724138	pass_model_signal	none_detected	none_detected	within_applicable_word_reference_or_not_applicable	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t15-s-rp1	source_contract_preserved_subject_to_T08	none	source_exact_normalized_supported_pending_human		pending_human_adjudication_T08	not_applicable	queued_human_T08	TECH-T06-FAIL	P2	T08	100_percent_required_T08	B_technical_repair_candidate	A_linguistic_conserve_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-15:part-12:repeat-2	set-15	12	S-001	Listen and Repeat	public/audio/toefl/set-15/repeat-2.mp3	de7df793bc60d58cf7f9f3cd865acc89a13af627da32363519fda5ddd8d3b3eb	pass_with_actionable_warning	targetSentence	object:t15-s-rp2.targetSentence	f7f279ad321badebb28c821b7480eb74a2902578482b6e3187280e9a5468d77d	They cleaned the kitchen before the guests arrived.	openai-whisper-small	20250625	en	They cleaned the kitchen before the guests arrived.	f7f279ad321badebb28c821b7480eb74a2902578482b6e3187280e9a5468d77d	7febf6b077780f7241aaf1abfcf7034a22c7ce6796e1b04283703e69011493f3	7febf6b077780f7241aaf1abfcf7034a22c7ce6796e1b04283703e69011493f3	8	8	152.866	0	0	0	0	none	-0.329818	-0.329818	0.007063	0.910714	pass_model_signal	none_detected	none_detected	within_applicable_word_reference_or_not_applicable	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t15-s-rp2	source_contract_preserved_subject_to_T08	none	source_exact_normalized_supported_pending_human		pending_human_adjudication_T08	not_applicable	queued_human_T08	stratified_human_confirmation	P3	T08	stratified_sample_T08	A_technical_conserve_candidate	A_linguistic_conserve_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-15:part-12:repeat-3	set-15	12	S-001	Listen and Repeat	public/audio/toefl/set-15/repeat-3.mp3	a982e3f918d575e4ebfc8e59df30790d8fc46e953bc656bdb5bc5072d3e3aae3	fail_actionable	targetSentence	object:t15-s-rp3.targetSentence	d15b73df0641c42895bbad3d4014145450b189b59050fdd9b80d027adb911a93	The librarian helped the students find the books they needed.	openai-whisper-small	20250625	en	The librarian helped the students find the books they needed.	d15b73df0641c42895bbad3d4014145450b189b59050fdd9b80d027adb911a93	41dc75c30c2c3b3468d90ea5f5668feee5806c0edf24bc380d479239c8836054	41dc75c30c2c3b3468d90ea5f5668feee5806c0edf24bc380d479239c8836054	10	10	165.746	0	0	0	0	none	-0.185129	-0.185129	0.003173	1	pass_model_signal	none_detected	none_detected	within_applicable_word_reference_or_not_applicable	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t15-s-rp3	source_contract_preserved_subject_to_T08	none	source_exact_normalized_supported_pending_human		pending_human_adjudication_T08	not_applicable	queued_human_T08	TECH-T06-FAIL	P2	T08	100_percent_required_T08	B_technical_repair_candidate	A_linguistic_conserve_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-15:part-12:repeat-4	set-15	12	S-001	Listen and Repeat	public/audio/toefl/set-15/repeat-4.mp3	ae98a88c9aa8fbc12c442cef9ef168c0f393af5d0247e97e86ca27f445b81bd5	pass_automated_T06	targetSentence	object:t15-s-rp4.targetSentence	5e7016e4966a908ba44feff1716e13248e0acb4b2a611c9baf603288b02ec38d	The scientists warned that the glacier was melting faster than expected.	openai-whisper-small	20250625	en	The scientists warn that the glacier was melting faster than expected.	b18348dcab4e458b087e58ba1b58e429589890cd65740bd1cc3972828c844fa8	b66e432c52323ad46e18764f0ce70eaf76c6077855ac6054fd073cc4dcbfe6ec	372f7cd6f87751353ccfba4ed7447f0e3833e4482c84d589fce007f8b9c9ab7c	11	11	152.074	0.090909	1	0	0	S:warned→warn	-0.273175	-0.273175	0.001814	1.014493	pass_model_signal	none_detected	none_detected	within_applicable_word_reference_or_not_applicable	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t15-s-rp4	source_contract_preserved_subject_to_T08	none	source_material_diff_pending_human		pending_human_adjudication_T08	not_applicable	queued_human_T08	LING-DIFF-001	P1	T08	100_percent_required_T08	A_technical_conserve_candidate	B_linguistic_adjudication_or_repair_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-15:part-12:repeat-5	set-15	12	S-001	Listen and Repeat	public/audio/toefl/set-15/repeat-5.mp3	5a0cf6260375ac4d4561a300120ce1a875ad8b1ed241056b9dbd33f43a8e49d6	fail_actionable	targetSentence	object:t15-s-rp5.targetSentence	e55ede8b052e853dacbd7e0c04d3bf51e2cf12499742b07b5972a92a3bea0eeb	Even though the recipe looked complicated, it turned out to be surprisingly easy to follow.	openai-whisper-small	20250625	en	Even though the recipe looked complicated, it turned out to be surprisingly easy to follow.	e55ede8b052e853dacbd7e0c04d3bf51e2cf12499742b07b5972a92a3bea0eeb	7b944610b12c5e6dd81b4e54d9454a01fc5722691c255c6e6ac6d898e8983102	7b944610b12c5e6dd81b4e54d9454a01fc5722691c255c6e6ac6d898e8983102	15	15	162.455	0	0	0	0	none	-0.195789	-0.195789	0.000702	1.083333	pass_model_signal	none_detected	none_detected	within_applicable_word_reference_or_not_applicable	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t15-s-rp5	source_contract_preserved_subject_to_T08	none	source_exact_normalized_supported_pending_human		pending_human_adjudication_T08	not_applicable	queued_human_T08	TECH-T06-FAIL	P2	T08	100_percent_required_T08	B_technical_repair_candidate	A_linguistic_conserve_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-16:part-5:listen-choose-1	set-16	5	L-001	Listen and Choose a Response	public/audio/toefl/set-16/listen-choose-1.mp3	f5b7b9c6236291f60c9953dbd83db530d6402a350a5d5e4476209e042fd991ad	pass_automated_T06	missing				openai-whisper-small	20250625	en	Excuse me, do you know where the bookstore is?	5fcc56f5b748ce367cde0c4abf1bd55258b9157361f5d90667e67e1af8a1c097		eeaf6088d90d9ed55724ded622e46923663485a7f334d67d2eef0e908d1a8008	0	9	176.471					no_source_candidate	-0.310461	-0.310461	0.010685	0.884615	pass_model_signal	none_detected	none_detected	stressed_syllable_count_pending_human	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t16-l-cr1	manual_exchange_review_pass_pending_T08	none	asr_candidate_recovered_pending_human		pending_human_adjudication_T08	pending_human_T08	queued_human_T08	LING-SOURCE-001;LING-STRESS-001	P1	T08	100_percent_required_T08	A_technical_conserve_candidate	B_transcript_adjudication_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-16:part-5:listen-choose-2	set-16	5	L-001	Listen and Choose a Response	public/audio/toefl/set-16/listen-choose-2.mp3	2e5e198d309f514d5d926ae2d862013ede258296ed013c1d66fc3f83d7c3e6c1	fail_actionable	missing				openai-whisper-small	20250625	en	My phone is almost dead. Do you have a charger I could borrow?	3bef5fcaba82ce6ad6e91919296894eb92c157b28c51126ff5176707add4d3f7		1ca1fc1ab6c0bdfb113cef84b6345bfe74f6ac939f97989705ad13addbf34495	0	13	176.471					no_source_candidate	-0.324186	-0.324186	0.002573	0.898551	pass_model_signal	none_detected	none_detected	stressed_syllable_count_pending_human	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t16-l-cr2	manual_exchange_review_pass_pending_T08	none	asr_candidate_recovered_pending_human		pending_human_adjudication_T08	pending_human_T08	queued_human_T08	LING-SOURCE-001;TECH-T06-FAIL;LING-STRESS-001	P1	T08	100_percent_required_T08	B_technical_repair_candidate	B_transcript_adjudication_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-16:part-5:listen-choose-3	set-16	5	L-001	Listen and Choose a Response	public/audio/toefl/set-16/listen-choose-3.mp3	6419416873275669506cef5361f5cde54651ea7416527a8ae2342cba7c53a71f	pass_automated_T06	missing				openai-whisper-small	20250625	en	When is the deadline to sign up for the course?	53f4a8088da311f843c868c545fff4d1013b818c549df68bfef96db7948b08fc		1a5b5fba9e282136007740c5c913da249de6ddb2f132f37b226026a1d5120578	0	10	218.978					no_source_candidate	-0.207921	-0.207921	0.002567	0.903846	pass_model_signal	none_detected	none_detected	stressed_syllable_count_pending_human	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t16-l-cr3	manual_exchange_review_pass_pending_T08	none	asr_candidate_recovered_pending_human		pending_human_adjudication_T08	pending_human_T08	queued_human_T08	LING-SOURCE-001;LING-STRESS-001	P1	T08	100_percent_required_T08	A_technical_conserve_candidate	B_transcript_adjudication_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-16:part-5:listen-choose-4	set-16	5	L-001	Listen and Choose a Response	public/audio/toefl/set-16/listen-choose-4.mp3	9f575a5c7ca9a604e048d28486cf16d521588a1f3984f372bf7c9ee7f72704ce	pass_with_actionable_warning	missing				openai-whisper-small	20250625	en	I'm running about 10 minutes late, could you wait for me?	b4c105168f4c0e8872a4d23c94a636eee3aeb9ce9b880633748810770622ad26		eee5d30416f44147013352342e8f91072faa3ff03d205d6d797f9c7e980eb3ed	0	12	213.018					no_source_candidate	-0.33349	-0.33349	0.003201	0.876923	pass_model_signal	none_detected	none_detected	stressed_syllable_count_pending_human	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t16-l-cr4	manual_exchange_review_pass_pending_T08	none	asr_candidate_recovered_pending_human		pending_human_adjudication_T08	pending_human_T08	queued_human_T08	LING-SOURCE-001;LING-STRESS-001	P1	T08	100_percent_required_T08	A_technical_conserve_candidate	B_transcript_adjudication_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-16:part-5:listen-choose-5	set-16	5	L-001	Listen and Choose a Response	public/audio/toefl/set-16/listen-choose-5.mp3	0f26e2e4bddc95bdd456312dc483801e3fc6fa3a6caea3fafb4c57eddc1d316e	pass_automated_T06	missing				openai-whisper-small	20250625	en	You look so happy! Did you hear back about your application?	30fe8d9adc92fe6cbeb5cc046e3c83affad600c9572c0d34c8132a2d51ce78ba		8d82ef290793d43e81c2c4decda637c56f720560ebb32077e1ae2776f4180272	0	11	170.984					no_source_candidate	-0.280721	-0.280721	0.012324	0.952381	pass_model_signal	none_detected	none_detected	stressed_syllable_count_pending_human	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t16-l-cr5	manual_exchange_review_pass_pending_T08	none	asr_candidate_recovered_pending_human		pending_human_adjudication_T08	pending_human_T08	queued_human_T08	LING-SOURCE-001;LING-STRESS-001	P1	T08	100_percent_required_T08	A_technical_conserve_candidate	B_transcript_adjudication_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-16:part-6:conversation	set-16	6	L-002	Listen to a Conversation	public/audio/toefl/set-16/conversation.mp3	6f37977eeeb1539770f2b940df04174eedc53826b3dedb928abed06e95744d21	pass_automated_T06	section.transcript	section:set-16:part-6.transcript	230612f83ce619beb9d0fe1b43a681354c278f839f9aea17203c065e55fb82a5	STUDENT: Professor Alvarez, I wanted to ask about the essay topic. You gave us a list, but I was wondering if I could write about something not on it.\n\nPROFESSOR: That depends. What did you have in mind?\n\nSTUDENT: I'm really interested in how music affects memory. I read an article about it and I'd love to explore it more.\n\nPROFESSOR: That's a fascinating topic. It's certainly relevant to the course, since we've been discussing how the brain processes information. I'm happy for you to pursue it — but with one condition.\n\nSTUDENT: Of course. What's that?\n\nPROFESSOR: I want you to base your argument on research studies, not just the popular article. It's easy to find dramatic claims about music and the brain online, but many aren't well supported. Find at least three peer-reviewed studies and build your essay around what the evidence actually shows.\n\nSTUDENT: That makes sense. I don't really know how to find peer-reviewed studies, though.\n\nPROFESSOR: Start with the library's databases — not a general search engine. If you go to the library's website and look under "academic databases," you can search for scholarly articles. And if you get stuck, the research librarians are excellent at helping with exactly this.\n\nSTUDENT: Great, I'll do that. Thank you for letting me choose my own topic.\n\nPROFESSOR: My pleasure. Email me your three sources once you've found them, and I'll let you know if you're on the right track.	openai-whisper-small	20250625	en	Professor Alvarez, I wanted to ask about the essay topic. You gave us a list, but I was wondering if I could write about something not on it. That depends. What did you have in mind? I'm really interested in how music affects memory. I read an article about it, and I'd love to explore it more. That's a fascinating topic. It's certainly relevant to the course, since we've been discussing how the brain processes information. I'm happy for you to pursue it, but with one condition. Of course, what's that? I want you to base your argument on research studies, not just the popular article. It's easy to find dramatic claims about music and the brain online, but many aren't well supported. Find at least three peer-reviewed studies and build your essay around what the evidence actually shows. That makes sense. I don't really know how to find peer-reviewed studies, though. Start with the library's databases, not a general search engine. If you go to the library's website and look under Academic Databases, you can search for scholarly articles. And if you get stuck, the research librarians are excellent at helping with exactly this. Great, I'll do that. Thank you for letting me choose my own topic. My pleasure. Email me your three sources once you've found them, and I'll let you know if you're on the right track.	33d20aa95714a39b87db2ecae7b130003ae9bf2e75b92f9228620938197b98db	a82af0f8510335ba69b7ff548188d068bab68b2ad59e597d23190a1b79e34314	a82af0f8510335ba69b7ff548188d068bab68b2ad59e597d23190a1b79e34314	248	248	171.034	0	0	0	0	none	-0.136376	-0.356671	0.055457	1.623574	pass_model_signal	none_detected	none_detected	exceeds_intermediate_35_100_word_reference	none_detected_at_0.88	source_multi_role_labels_diarization_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t16-l-cv1;t16-l-cv2;t16-l-cv3;t16-l-cv4	source_contract_preserved_subject_to_T08	none	source_exact_normalized_supported_pending_human		pending_human_adjudication_T08	not_applicable	queued_human_T08	LING-LEN-001	P1	T08	100_percent_required_T08_T15	A_technical_conserve_candidate	C_linguistic_segment_or_reframe_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-16:part-7:announcement	set-16	7	L-003	Listen to an Announcement	public/audio/toefl/set-16/announcement.mp3	0e129e4bd2ffacaddb51101b2a48cc9978236349442764d621072c29250cbcb6	pass_automated_T06	section.transcript	section:set-16:part-7.transcript	050c3effdaaee4baa50eec59a66a846a0a8ea358afe9f665dc0461855cf20162	Good morning, everyone. This is an announcement about the campus health center. Starting next week, the health center will offer free flu vaccinations to all students and staff. The vaccine is strongly recommended, especially as we head into the colder months when flu spreads more easily.\n\nNo appointment is needed — simply walk in during opening hours, which are nine a.m. to five p.m., Monday through Friday. Please bring your student or staff ID card. The vaccination takes only a few minutes, and you can return to your day immediately afterward. If you have a medical condition or any concerns about the vaccine, please speak to one of our nurses first; they'll be glad to answer your questions. Protecting yourself also helps protect those around you, including classmates and family members who may be more vulnerable. Thank you.	openai-whisper-small	20250625	en	Good morning everyone. This is an announcement about the Campus Health Center. Starting next week, the Health Center will offer free flu vaccinations to all students and staff. The vaccine is strongly recommended, especially as we head into the colder months when flu spreads more easily. No appointment is needed. Simply walk in during opening hours, which are 9 a.m. to 5 p.m. Monday through Friday. Please bring your student or staff ID card. The vaccination takes only a few minutes and you can return to your day immediately afterward. If you have a medical condition or any concerns about the vaccine, please speak to one of our nurses first. They'll be glad to answer your questions. Protecting yourself also helps protect those around you, including classmates and family members who may be more vulnerable. Thank you.	a87c66440b70fd917fbf3d4c631379c78d4a7123f9aa6994a73f6330ede7b0f7	677ed8503bf5186ec6ac29e4a4924c3e76e1305dd97abe92f838c1857b4fe5a5	677ed8503bf5186ec6ac29e4a4924c3e76e1305dd97abe92f838c1857b4fe5a5	140	140	170.109	0	0	0	0	none	-0.116749	-0.305962	0.071252	1.561404	pass_model_signal	none_detected	none_detected	exceeds_intermediate_35_100_word_reference	none_detected_at_0.88	source_single_role_or_implicit_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t16-l-an1;t16-l-an2;t16-l-an3	source_contract_preserved_subject_to_T08	none	source_exact_normalized_supported_pending_human		pending_human_adjudication_T08	not_applicable	queued_human_T08	LING-LEN-001	P1	T08	100_percent_required_T08_T15	A_technical_conserve_candidate	C_linguistic_segment_or_reframe_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-16:part-8:academic-talk	set-16	8	L-004	Listen to an Academic Talk	public/audio/toefl/set-16/academic-talk.mp3	e8bdf8b1fc526f9902e7242cc0a1f4eff0a1f37637bdc2c9e43bb72db4e880df	fail_actionable	section.transcript	section:set-16:part-8.transcript	03d66d2f032d34d5a63deab38e0389da5de64e1aca0e46b80ff9e5a2c3fb7ab2	PROFESSOR: Today I want to talk about one of the most counterintuitive and powerful ideas in economics and biology alike: the tragedy of the commons. It describes what happens when many individuals, each acting in their own rational self-interest, end up destroying a shared resource that they all depend on.\n\nThe classic example, from which the idea gets its name, is a shared pasture — a "commons" — open to all the herders in a village. Each herder benefits from adding more of their own animals to graze. From any single herder's point of view, adding one more cow is clearly worthwhile: they get all the benefit of that extra cow, while the cost — a little more wear on the shared pasture — is spread across everyone. So every rational herder keeps adding animals. But if all of them follow this same logic, the pasture is overgrazed and destroyed, and everyone loses. The tragedy is that individually rational choices lead to a collectively disastrous outcome.\n\nThis pattern appears far beyond pastures. Overfishing is a textbook case: each fishing boat has an incentive to catch as much as possible, but if all boats do so, the fish stock collapses and no one can fish. The same logic applies to air pollution, traffic congestion, and the overuse of shared water supplies. In each case, the benefits of overuse are private, while the costs are shared — a recipe for depletion.\n\nSo what can be done? Scholars have identified several solutions. One is regulation: a government sets and enforces limits, such as fishing quotas. Another is privatization: dividing the shared resource so that each owner bears the full cost of overusing their portion. But there's a third solution that the political scientist Elinor Ostrom demonstrated, winning a Nobel Prize for it. She showed that communities can, and often do, manage shared resources sustainably on their own — by creating their own rules, monitoring each other, and building trust. The tragedy, in other words, is not inevitable. It's a risk we can avoid through cooperation and good institutions.	openai-whisper-small	20250625	en	Today I want to talk about one of the most counter-intuitive and powerful ideas in economics and biology alike, the tragedy of the commons. It describes what happens when many individuals, each acting in their own rational self-interest, end up destroying a shared resource that they all depend on. The classic example from which the idea gets its name is a shared pasture, a commons, open to all the herders in a village. Each herder benefits from adding more of their own animals to graze. From any single herder's point of view, adding one more cow is clearly worthwhile. They get all the benefit of that extra cow, while the cost, a little more wear on the shared pasture, is spread across everyone. So every rational herder keeps adding animals. But if all of them follow this same logic, the pasture is overgrazed and destroyed and everyone loses. The tragedy is that individually rational choices lead to a collectively disastrous outcome. This pattern appears far beyond pastures. Overfishing is a textbook case. Each fishing boat has an incentive to catch as much as possible. But if all boats do so, the fish stock collapses and no one can fish. The same logic applies to air pollution, traffic congestion, and the overuse of shared water supplies. In each case, the benefits of overuse are private, while the costs are shared. A recipe for depletion. So what can be done? Scholars have identified several solutions. One is regulation. A government sets and enforces limits, such as fishing quotas. Another is privatization, dividing the shared resource so that each owner bears the full cost of overusing their portion. But there's a third solution that the political scientist Eleanor Ostrom demonstrated, winning a Nobel Prize for it. She showed that communities can, and often do, manage shared resources sustainably on their own, by creating their own rules, monitoring each other, and building trust. The tragedy, in other words, is not inevitable. It's a risk we can avoid through cooperation and good institutions.	643a2ba4017c207eb62d8b5b2398f722305b7f35b68feb96d98628b95b8f34c8	06d3eebc9032e89bc7bc23e988eb1672c7d3a0ab0c0918d5fac3cb9c16cf3cd9	268ac35533e962c45b9c7581eedcee7c360565d1ae77a93ef5a37810d25ffd74	342	343	147.063	0.008772	2	0	1	I:counter | S:counterintuitive→intuitive | S:elinor→eleanor	-0.074597	-0.136431	0.111851	1.701357	pass_model_signal	critical_token_diff	none_detected	exceeds_extended_250_word_reference	none_detected_at_0.88	source_single_role_or_implicit_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t16-l-at1;t16-l-at2;t16-l-at3;t16-l-at4;t16-l-at5	source_contract_preserved_subject_to_T08	none	source_material_diff_pending_human		pending_human_adjudication_T08	not_applicable	queued_human_T08	LING-DIFF-001;LING-CRIT-001;TECH-T06-FAIL;LING-LEN-002	P1	T08	100_percent_required_T08_T15	B_technical_repair_candidate	C_linguistic_segment_or_reframe_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
