# audit_id	toefl-2026-audio-technical-audit
# audit_version	2026-08-09.v1
# source_manifest	docs/toefl-2026-audio-manifest-2026-08-09.tsv
# source_manifest_sha256	4982abc724898d1b85b60f9605e981c25abcd390839ca9c80630a8c6b37d9913
# audio_fingerprint	dab2fdb8340d2dc72df4d70923985bdfd876174a922d646a3795bb39a5619842
# measurement_tool	FFmpeg_FFprobe_8.1.1
# loudness_contract	internal_-16_LUFS_plus_minus_2.5_not_ETS_requirement
# true_peak_contract	fail_above_0_dBTP_warn_above_minus_1_dBTP
# silence_contract	fail_leading_over_350ms_or_trailing_over_600ms_warn_internal_over_1600ms
# duplicate_contract	unique_MP3_and_PCM_hash_plus_wave_corr_over_0.98_and_envelope_corr_over_0.995
# duplicate_scan_top_pair	asset:toefl:set-5:part-5:listen-choose-3;asset:toefl:set-11:part-5:listen-choose-2
# duplicate_scan_top_wave_corr	0.18783
# duplicate_scan_top_envelope_corr	0.96785
# browser_contract	260_of_260_Chromium_AudioContext_decode_and_muted_HTMLAudio_playback_pass
# reuse_contract	technical_class_only_overall_class_pending_T07_T08
asset_id	set_id	part	task_rule	task_type	path	manifest_sha256	measured_sha256	manifest_bytes	measured_bytes	manifest_duration_ms	measured_duration_ms	codec	sample_rate_hz	channels	channel_layout	bitrate_bps	metadata_status	decode_status	decoder_warning	pcm_sha256	sample_count	sample_peak_dbfs	clipped_sample_count	dc_offset_dbfs	max_sample_delta_dbfs	integrated_lufs	loudness_range_lu	true_peak_dbtp	leading_silence_ms	trailing_silence_ms	max_internal_silence_ms	short_audible_fragment_count	hard_ending_status	near_duplicate_status	browser_status	fail_findings	warning_findings	technical_status	technical_reuse_class	action	owner	overall_reuse_status	release_status	reviewed_at	reviewer
asset:toefl:set-11:part-5:listen-choose-2	set-11	5	L-001	Listen and Choose a Response	public/audio/toefl/set-11/listen-choose-2.mp3	431cc5e074fc2d60a63589cef89c09bcf9c1baaf62b567368e51def1d7566ad3	431cc5e074fc2d60a63589cef89c09bcf9c1baaf62b567368e51def1d7566ad3	21150	21150	2580	2580	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	fc875164eda6f5e9ed62ff1973f143bd6294a4b9ffce3efb42a58ad38e0db5bf	113778	-0.905	0	-61.564	-16.074	-13.61	0	-0.9	40	530	50	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	TECH-LDN-003;TECH-PEAK-003	pass_with_actionable_warning	A_technical_conserve_candidate	review_warning_in_T08_before_conserve	T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-11:part-5:listen-choose-3	set-11	5	L-001	Listen and Choose a Response	public/audio/toefl/set-11/listen-choose-3.mp3	d1af116ba6231323f73ae1185d5bd4a7084663848563029209868d155ccd5ae0	d1af116ba6231323f73ae1185d5bd4a7084663848563029209868d155ccd5ae0	18643	18643	2260	2260	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	91184c4b9ff5dc04ea4eeb2b235ec9afb51ae9426087adb036c4f24673bde6e5	99666	-1.412	0	-70.309	-16.476	-13.35	0	-1.4	50	520	10	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	TECH-LDN-002	none	fail_actionable	B_technical_repair_candidate	measure_gain_create_versioned_normalized_variant	T20_T21_T22	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-11:part-5:listen-choose-4	set-11	5	L-001	Listen and Choose a Response	public/audio/toefl/set-11/listen-choose-4.mp3	49eabad19b174ce163267890130d51492412517f50a4a9edeb2a53f624ef61f5	49eabad19b174ce163267890130d51492412517f50a4a9edeb2a53f624ef61f5	25121	25121	3060	3060	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	b2e244573ef7b8c4418c49bab17ab7bd301d9af9d7a3e6f0c27e6e47025740a7	134946	-1.07	0	-59.123	-18.732	-14.31	0.2	-1.04	80	500	80	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-11:part-5:listen-choose-5	set-11	5	L-001	Listen and Choose a Response	public/audio/toefl/set-11/listen-choose-5.mp3	e3492c7c5da9b763d81980f650ac98b7be2d5c1f8e7e550bbd0f748ed86c9a80	e3492c7c5da9b763d81980f650ac98b7be2d5c1f8e7e550bbd0f748ed86c9a80	18016	18016	2180	2180	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	bb7e73162759e088ec44dbb5aa5473edd6e0d9ae8288d2e151fa8e228fff0c09	96138	-1.564	0	-71.518	-17.792	-15.32	0	-1.56	30	500	20	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-11:part-6:conversation	set-11	6	L-002	Listen to a Conversation	public/audio/toefl/set-11/conversation.mp3	317b31aadf9154f869965a1aa08284af4eff7971d0ba4810ce21493b309aafe5	317b31aadf9154f869965a1aa08284af4eff7971d0ba4810ce21493b309aafe5	465232	465232	58080	58080	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	3a55af98eb06ca5ca651dd9817da4d5c78fd025941e8d796da7f4dd2211efd1e	2561328	-0.54	0	-65.553	-11.35	-15.18	2.3	-0.53	40	690	650	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	TECH-SIL-002	TECH-PEAK-003	fail_actionable	B_technical_repair_candidate	review_edges_create_versioned_trim_variant	T20_T21_T22	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-11:part-7:announcement	set-11	7	L-003	Listen to an Announcement	public/audio/toefl/set-11/announcement.mp3	236eb9100fd2bbb72335b6efd2e251f9fc2ab09de0904ab4a74280bf688ed4cd	236eb9100fd2bbb72335b6efd2e251f9fc2ab09de0904ab4a74280bf688ed4cd	446842	446842	55780	55780	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	a91007a676b1b9d2dc9f8b05a5e2e64a70ffd8297a68ae6dd72ec6905324eea6	2459898	-0.968	0	-68.181	-11.276	-15.34	2.3	-0.97	50	500	300	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	TECH-PEAK-003	pass_with_actionable_warning	A_technical_conserve_candidate	review_warning_in_T08_before_conserve	T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-11:part-8:academic-talk	set-11	8	L-004	Listen to an Academic Talk	public/audio/toefl/set-11/academic-talk.mp3	061ad8dab8e64388d86376b65b5458071d5725beb6dc185f802ff6dcf25be52a	061ad8dab8e64388d86376b65b5458071d5725beb6dc185f802ff6dcf25be52a	1038254	1038254	129700	129700	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	6a276002a49bcd5caeefe9158d69cecebca42ce21ab4374a404c89ed476536c6	5719770	-0.629	0	-68.297	-14.671	-18.07	3.2	-0.63	50	510	900	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	TECH-LDN-003;TECH-PEAK-003	pass_with_actionable_warning	A_technical_conserve_candidate	review_warning_in_T08_before_conserve	T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-11:part-12:repeat-1	set-11	12	S-001	Listen and Repeat	public/audio/toefl/set-11/repeat-1.mp3	5eb266064421294446db828706a776b2eac373fbbed0bdbc4817c003b6a4168a	5eb266064421294446db828706a776b2eac373fbbed0bdbc4817c003b6a4168a	16762	16762	2020	2020	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	da8de1b8ae184253cc7fc1065240cdb3fc0345e6ac7da2d8e039eb72977dcbd5	89082	-2.252	0	-63.473	-18.18	-15.33	0	-2.25	80	500	50	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-11:part-12:repeat-2	set-11	12	S-001	Listen and Repeat	public/audio/toefl/set-11/repeat-2.mp3	2da979f5d66f223bc46a61fbf81a5565e4c3fc550dd30e57e9d9ca25aaed9dfa	2da979f5d66f223bc46a61fbf81a5565e4c3fc550dd30e57e9d9ca25aaed9dfa	23867	23867	2901	2901	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	972582ce8c7f17c3bb820f57966ee703890b67a6ffc1ff56a0a6a342fc025a7c	127919	-0.772	0	-66.48	-17.904	-14.32	0	-0.75	150	510	40	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	TECH-PEAK-003	pass_with_actionable_warning	A_technical_conserve_candidate	review_warning_in_T08_before_conserve	T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-11:part-12:repeat-3	set-11	12	S-001	Listen and Repeat	public/audio/toefl/set-11/repeat-3.mp3	e07f91a0fe3176b58a1c3e56e6a083fb530fc7e9d03d4deb71615dbfcb8259a4	e07f91a0fe3176b58a1c3e56e6a083fb530fc7e9d03d4deb71615dbfcb8259a4	28256	28256	3460	3460	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	3e0413c4f22531cfb8a29362305545b0e4a29685a28fe04bb039af9babafaafe	152586	-1.376	0	-66.938	-16.865	-15.38	0.9	-1.37	160	550	80	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-11:part-12:repeat-4	set-11	12	S-001	Listen and Repeat	public/audio/toefl/set-11/repeat-4.mp3	5c1a61412e3ebffb0146051b6a7667e28baa6cc529a8f2764f89d35dc7d67e39	5c1a61412e3ebffb0146051b6a7667e28baa6cc529a8f2764f89d35dc7d67e39	39750	39750	4900	4900	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	d36483da7662b2b174e5c59d3ce2b6478bb87aa95a5b85faf0b6d84e3c2ca948	216090	-1.902	0	-64.352	-18.49	-15.06	1.4	-1.9	130	560	40	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-11:part-12:repeat-5	set-11	12	S-001	Listen and Repeat	public/audio/toefl/set-11/repeat-5.mp3	a6fac6103513dc19a51195d4034fa5a18761157fa03066494596e5a1b2e382ed	a6fac6103513dc19a51195d4034fa5a18761157fa03066494596e5a1b2e382ed	41004	41004	5060	5060	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	2d54b1efed1e565f48f69c13414a2103a2d3cabfbea8b3dea6f6ce34c3253b58	223146	-0.78	0	-65.009	-18.891	-16.27	1.3	-0.76	0	580	100	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	TECH-PEAK-003	pass_with_actionable_warning	A_technical_conserve_candidate	review_warning_in_T08_before_conserve	T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-12:part-5:listen-choose-1	set-12	5	L-001	Listen and Choose a Response	public/audio/toefl/set-12/listen-choose-1.mp3	0871ca4770bb6fad0eced1adf2d2c1bef72c4614ee5376c5a09b7a279ba102ac	0871ca4770bb6fad0eced1adf2d2c1bef72c4614ee5376c5a09b7a279ba102ac	27002	27002	3300	3300	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	f7d5cee8ee0a18974ac8e515d182c7eefc59135107eed1b98e95b05ba0347938	145530	-1.63	0	-67.287	-13.183	-14.58	0.3	-1.62	40	500	30	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-12:part-5:listen-choose-2	set-12	5	L-001	Listen and Choose a Response	public/audio/toefl/set-12/listen-choose-2.mp3	a4dd73e28ebf84acec03cff38274735d64d2994a0d7ba490960667f3e8b02cce	a4dd73e28ebf84acec03cff38274735d64d2994a0d7ba490960667f3e8b02cce	28883	28883	3540	3540	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	d36d5ea9f024ecc422dd2810101bccac0d00aa8e82650c91e902e8d295305312	156114	-1.551	0	-63.422	-17.245	-14.09	1.4	-1.55	100	670	30	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	TECH-SIL-002	none	fail_actionable	B_technical_repair_candidate	review_edges_create_versioned_trim_variant	T20_T21_T22	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-12:part-5:listen-choose-3	set-12	5	L-001	Listen and Choose a Response	public/audio/toefl/set-12/listen-choose-3.mp3	02b60c58d01b4d371a888f56e1e132d2bddb656b3608aacde7e57c73e8ac2782	02b60c58d01b4d371a888f56e1e132d2bddb656b3608aacde7e57c73e8ac2782	19897	19897	2420	2420	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	0acbab3c29b04e7ab5b6b6adc4e9dfe1829b306dbd0119272d86876de7d993eb	106722	-1.205	0	-68.116	-17.492	-15.16	0	-1.2	0	490	30	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-12:part-5:listen-choose-4	set-12	5	L-001	Listen and Choose a Response	public/audio/toefl/set-12/listen-choose-4.mp3	4b04e1f6bf29872a33fa36e0511e02893a956d0c779115b17046eb07128b08c1	4b04e1f6bf29872a33fa36e0511e02893a956d0c779115b17046eb07128b08c1	51244	51244	6340	6340	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	7aa2ed795c0cbafda85a4b9275c121f9be07484de6b4830eed66f73eb160aec5	279594	-2.035	0	-66.916	-18.551	-14.53	2.3	-2.02	20	500	400	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-12:part-5:listen-choose-5	set-12	5	L-001	Listen and Choose a Response	public/audio/toefl/set-12/listen-choose-5.mp3	58545fb0e38b50101d9583a7f17185bdf9e6263db9a0b25631ceafa4696165bb	58545fb0e38b50101d9583a7f17185bdf9e6263db9a0b25631ceafa4696165bb	25121	25121	3060	3060	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	49341279d47cdb3efad9217bb4482f48ecefa9f77a29eb4b3c72ed776a55e723	134946	-2.384	0	-68.35	-16.357	-15.58	0.2	-2.38	50	500	110	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-12:part-6:conversation	set-12	6	L-002	Listen to a Conversation	public/audio/toefl/set-12/conversation.mp3	b59a7aa8d077f0dcc48ebc3fbb3c3280e198b19ccca1e7c5c2a1638ef68802a7	b59a7aa8d077f0dcc48ebc3fbb3c3280e198b19ccca1e7c5c2a1638ef68802a7	582052	582052	72680	72680	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	b92d130d80c530f43f163dd6db4fd26be5c6cff604fabe69f5d587d9fd3a2020	3205188	-1.244	0	-69.573	-11.258	-16.94	4.7	-1.24	30	510	620	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-12:part-7:announcement	set-12	7	L-003	Listen to an Announcement	public/audio/toefl/set-12/announcement.mp3	83c80ea57eb026669eda1044230c29404bd5235bb2dcce28caa2edf4387298ed	83c80ea57eb026669eda1044230c29404bd5235bb2dcce28caa2edf4387298ed	392507	392507	48981	48981	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	39ef203ed6172cd892f5f2b47175b56ec560be58e99cea992fb33e707b6bb92a	2160047	-1.246	0	-66.385	-12.633	-15.31	2.5	-1.25	20	510	360	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-12:part-8:academic-talk	set-12	8	L-004	Listen to an Academic Talk	public/audio/toefl/set-12/academic-talk.mp3	b38ab72fd5d76c2245945fcb9d68f0e6320c7bea02790eccb1b41fb8da41c5db	b38ab72fd5d76c2245945fcb9d68f0e6320c7bea02790eccb1b41fb8da41c5db	895521	895521	111860	111860	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	17bee0236bb5d10e2fa4f6ea214d8a5f078931aa1b9f9e45034c8f6f3c65fc37	4933026	-1.077	0	-67.744	-11.641	-18.48	2.4	-1.08	40	540	560	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	TECH-LDN-003	pass_with_actionable_warning	A_technical_conserve_candidate	review_warning_in_T08_before_conserve	T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-12:part-12:repeat-1	set-12	12	S-001	Listen and Repeat	public/audio/toefl/set-12/repeat-1.mp3	f57c7039b87e66381bdec2c310e6a372471cfba398a43ff640a42d5c734a8a8b	f57c7039b87e66381bdec2c310e6a372471cfba398a43ff640a42d5c734a8a8b	14254	14254	1700	1700	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	aa07343d3a648acfeef34294aa6a058b8b3a35337af9b256b39ca5b5259f549d	74970	-1.926	0	-63.42	-19.358	-14.49	0	-1.92	0	500	60	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-12:part-12:repeat-2	set-12	12	S-001	Listen and Repeat	public/audio/toefl/set-12/repeat-2.mp3	844b33a8760462ece0515d9db86f99306a2701caacfcafcd7e9bec30607ca48b	844b33a8760462ece0515d9db86f99306a2701caacfcafcd7e9bec30607ca48b	25121	25121	3060	3060	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	d0a54ca7a04bed3b17ddab3fdb03d08fe33a0913ddf624b9d7b0f86a37cb247a	134946	-1.711	0	-68.667	-16.6	-14.66	0.3	-1.63	0	700	50	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	TECH-SIL-002	none	fail_actionable	B_technical_repair_candidate	review_edges_create_versioned_trim_variant	T20_T21_T22	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-12:part-12:repeat-3	set-12	12	S-001	Listen and Repeat	public/audio/toefl/set-12/repeat-3.mp3	863b8ac50c07df4446c7a0cfca542ab802cd3ae5a29ccccac7b2c1572bfeb3dc	863b8ac50c07df4446c7a0cfca542ab802cd3ae5a29ccccac7b2c1572bfeb3dc	30137	30137	3700	3700	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	1e83ba74ee71287c9e77a994a9ea65ab6a1c15a3a935246ae27b4aff1b12ec4d	163170	-0.807	0	-63.038	-18.426	-15.23	1.2	-0.77	110	500	60	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	TECH-PEAK-003	pass_with_actionable_warning	A_technical_conserve_candidate	review_warning_in_T08_before_conserve	T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-12:part-12:repeat-4	set-12	12	S-001	Listen and Repeat	public/audio/toefl/set-12/repeat-4.mp3	1e883ad26563517d19e08a3f56e1f42db02a5cdc9323d4b5a0bb732d8813dc30	1e883ad26563517d19e08a3f56e1f42db02a5cdc9323d4b5a0bb732d8813dc30	37242	37242	4580	4580	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	f8fd25b750e10c19e1af9429d5213c26cee369cda49c8d4e10ce437699bae541	201978	-0.581	0	-57.477	-15.153	-14.12	1.8	-0.58	180	530	40	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	TECH-PEAK-003	pass_with_actionable_warning	A_technical_conserve_candidate	review_warning_in_T08_before_conserve	T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-12:part-12:repeat-5	set-12	12	S-001	Listen and Repeat	public/audio/toefl/set-12/repeat-5.mp3	2518bffec4312f0f50692daf44247f935cc48a71448c8c68b07ef169ca600945	2518bffec4312f0f50692daf44247f935cc48a71448c8c68b07ef169ca600945	45601	45601	5620	5620	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	caadaef80b549ff64406d3906d9dedac7376a4be5ea3f5e9288f79a084bd9eac	247842	-1.285	0	-63.332	-15.895	-14.19	0.6	-1.27	10	500	320	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-13:part-5:listen-choose-1	set-13	5	L-001	Listen and Choose a Response	public/audio/toefl/set-13/listen-choose-1.mp3	a38e1b1dbe6bb93afc72fa9439d62cef51624bb79864d4b0cadff4b5344befe0	a38e1b1dbe6bb93afc72fa9439d62cef51624bb79864d4b0cadff4b5344befe0	32644	32644	4020	4020	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	e6358cad953ffcf08be356c6514f5cdf36eaf193904262e06a7535ff65d73157	177282	-2.155	0	-64.353	-14.977	-14.47	0.3	-2.16	30	500	40	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-13:part-5:listen-choose-2	set-13	5	L-001	Listen and Choose a Response	public/audio/toefl/set-13/listen-choose-2.mp3	f053d3c6f7244e6e1a4b9a2ef5c591d2952295d83fcac1f16ce9dfe4023ca920	f053d3c6f7244e6e1a4b9a2ef5c591d2952295d83fcac1f16ce9dfe4023ca920	26375	26375	3220	3220	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	e3ace3cf4788747b9a496849e8377cf1cb260d3c9e27d15690cdb17e708cf34e	142002	-1.81	0	-63.738	-18.261	-14.77	0.3	-1.8	80	500	80	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-13:part-5:listen-choose-3	set-13	5	L-001	Listen and Choose a Response	public/audio/toefl/set-13/listen-choose-3.mp3	b034415f61de5bd64a4e46849b84616245b3ca23207e676a1204741b45ca7098	b034415f61de5bd64a4e46849b84616245b3ca23207e676a1204741b45ca7098	37242	37242	4580	4580	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	42b8054a24ee05346cd7d2382338a3593a6597a9925d0c185ce70c1a761dd119	201978	-1.505	0	-69.905	-14.264	-14.9	1.3	-1.48	40	500	140	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-13:part-5:listen-choose-4	set-13	5	L-001	Listen and Choose a Response	public/audio/toefl/set-13/listen-choose-4.mp3	23a2f8b7c4e34cbed44934e9d9a92a2ab21b7ff569d9e4816d1235ba5fdbdf86	23a2f8b7c4e34cbed44934e9d9a92a2ab21b7ff569d9e4816d1235ba5fdbdf86	23867	23867	2901	2901	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	e5e30368a971b5f5ffa29d80fa9035ac38e49e9ab0aff1c055c075303e75cf15	127919	-2.395	0	-64.172	-17.874	-14.28	0	-2.39	100	520	40	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-13:part-5:listen-choose-5	set-13	5	L-001	Listen and Choose a Response	public/audio/toefl/set-13/listen-choose-5.mp3	dc6078650a96a460c32feba79d6247e1b9ceec1e5997ff18b5c373cd79b7cce0	dc6078650a96a460c32feba79d6247e1b9ceec1e5997ff18b5c373cd79b7cce0	32017	32017	3940	3940	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	2a32d5a2db553ee79e56a3763f194b83c8bbb36fb3381db6a07a6582cbf5acf0	173754	-2.117	0	-64.402	-14.989	-15.87	2.5	-2.12	60	500	20	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-13:part-6:conversation	set-13	6	L-002	Listen to a Conversation	public/audio/toefl/set-13/conversation.mp3	a04242582e31a91309e976d6d270fa2e4bb7e91a1c7491b2ae205e9e1f2bb987	a04242582e31a91309e976d6d270fa2e4bb7e91a1c7491b2ae205e9e1f2bb987	474845	474845	59280	59280	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	2078c1a744bebdd2bbbaf4e0d4a03abf7b899969b5b207018541ba5059b5b47b	2614248	-0.222	0	-65.081	-11.386	-14.54	2.9	-0.2	90	490	640	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	TECH-PEAK-003	pass_with_actionable_warning	A_technical_conserve_candidate	review_warning_in_T08_before_conserve	T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-13:part-7:announcement	set-13	7	L-003	Listen to an Announcement	public/audio/toefl/set-13/announcement.mp3	adc4cfb09db0a81d1411080eb36b6214f64ed8df6814e4bad294d13089bfcb12	adc4cfb09db0a81d1411080eb36b6214f64ed8df6814e4bad294d13089bfcb12	354055	354055	44180	44180	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	95cb428bc977b779e28d6487e167d35ef83618a3f894775a3944ed0bcf518252	1948338	-1.601	0	-64.795	-12.568	-16.39	3.6	-1.59	20	500	420	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
